company_id,yil,ciro_tl,net_kar_tl,toplam_borc_tl,ozkaynak_tl
F00888,2022,2118973.15,535387.54,617229.67,1442385.56
F00888,2023,2146866.52,428839.23,724805.64,1203998.14
F00888,2024,1273046.37,33605.89,894300.16,1046995.77
F00888,2025,1762665.91,99719.0,537612.99,1080590.51
F00889,2021,898251.88,134597.27,707430.57,777031.78
F00889,2022,1131947.78,211114.96,531068.9,821274.47
F00889,2023,1099333.22,200636.77,409454.79,844030.57
F00889,2024,1297236.17,168546.16,341510.95,747273.96
F00889,2025,1187251.87,201472.71,160447.41,852737.38
F00890,2021,9538912.7,1832528.86,6555529.99,3861092.11
F00890,2022,10728531.36,496131.26,4595655.08,3296804.53
F00890,2023,14212005.45,2908304.46,10058003.91,5353866.2
F00890,2024,17346158.88,1033744.18,12126050.0,3714807.01
F00890,2025,10100068.17,1133413.2,3243685.1,3633218.66
F00891,2021,1154443.97,278048.76,607582.8,560984.42
F00891,2022,1179960.47,236579.47,847435.13,578351.03
F00891,2023,1290835.85,51418.45,927670.16,458253.38
F00891,2024,1421627.62,89148.69,365936.56,493214.37
F00891,2025,947357.4,274781.96,864995.2,606322.79
F00892,2021,177187.06,51448.77,23099.62,153551.82
F00892,2022,202637.41,10705.8,132872.28,114071.29
F00892,2023,186166.16,35527.74,135848.44,123808.67
F00892,2024,298837.57,68954.83,140700.95,132143.06
F00892,2025,272019.99,34939.14,149789.01,127755.81
F00893,2021,308855.07,24974.43,150233.91,185940.39
F00893,2022,318994.95,45882.62,202180.4,195353.42
F00893,2023,358987.81,75858.44,156152.02,201549.38
F00893,2024,409087.51,48928.24,117911.15,215609.7
F00893,2025,379784.13,66913.99,338719.69,207629.11
F00894,2021,90253.28,25585.88,68189.54,106017.81
F00894,2022,111876.0,29849.22,64960.54,97984.32
F00894,2023,105375.15,23791.03,48413.37,93461.96
F00894,2024,105003.92,29416.09,51815.82,99378.75
F00894,2025,151256.61,26045.64,44633.18,94135.33
F00895,2021,2134890.36,49054.75,1310806.07,775156.08
F00895,2022,2533610.01,134311.22,1416157.05,876878.38
F00895,2023,1899923.04,67168.59,276938.27,803679.89
F00895,2024,2390276.28,690772.02,2016032.27,1026007.91
F00895,2025,4291805.39,890564.2,2973925.87,1178974.62
F00896,2021,1227783.84,262948.67,352065.28,627962.53
F00896,2022,1509594.3,194641.15,765277.27,609299.91
F00896,2023,1507333.14,190500.4,237412.99,622154.06
F00896,2024,1420237.75,168973.96,830860.68,603010.08
F00896,2025,1181183.7,293893.19,269368.54,722003.51
F00897,2021,1267213.75,68076.8,375123.21,1037338.27
F00897,2022,1200536.87,239002.63,743546.48,1192160.39
F00897,2023,1164692.44,306610.68,534526.68,1130342.51
F00897,2024,1873893.5,518156.28,1314863.58,1178971.46
F00897,2025,2121577.04,263918.95,759309.21,1162148.27
F00898,2021,833876.71,129077.11,649525.54,402928.6
F00898,2022,795474.25,126088.75,341695.76,420924.53
F00898,2023,958472.74,48660.64,207613.08,358955.71
F00898,2024,564879.58,161888.88,199065.8,400178.64
F00898,2025,1057525.53,86853.55,195137.17,364297.15
F00899,2021,734792.58,73409.02,669721.0,540642.08
F00899,2022,824140.09,27082.32,483505.61,510950.92
F00899,2023,803469.39,63239.61,597467.73,549084.48
F00899,2024,1111147.82,35858.42,869278.2,529211.71
F00899,2025,1063857.2,116632.81,1022997.78,603025.73
F00900,2021,332385.64,48702.75,47897.62,143459.06
F00900,2022,326337.13,31322.14,265590.81,127873.81
F00900,2023,347129.92,20843.53,197400.89,129497.07
F00900,2024,463355.77,110689.66,136524.26,221448.18
F00900,2025,612852.19,168337.23,170587.79,239058.3
F00901,2021,283789.77,70378.86,167624.53,247034.5
F00901,2022,267838.03,71238.91,53417.48,249226.21
F00901,2023,280434.78,47516.89,227879.34,212416.58
F00901,2024,266798.58,10815.29,127947.87,187498.45
F00901,2025,295253.58,7787.36,257184.54,187858.14
F00902,2021,1334167.96,147772.37,357417.76,733839.9
F00902,2022,1443585.5,106694.2,684772.49,682868.03
F00902,2023,1996054.14,341147.17,1473764.21,927640.55
F00902,2024,1501812.47,234092.86,1413989.7,824420.13
F00902,2025,3709115.08,182168.11,1420566.74,698599.72
F00903,2021,654317.02,30162.3,328492.58,489327.02
F00903,2022,690425.23,144175.01,108279.39,540543.34
F00903,2023,685641.64,53259.43,207709.22,515631.62
F00903,2024,369623.3,82075.41,90671.2,507160.55
F00903,2025,582999.22,71892.93,79929.82,506647.39
F00904,2021,878829.13,70863.69,345373.35,296316.35
F00904,2022,791995.99,104185.72,352770.8,332329.41
F00904,2023,1008981.47,150698.46,994655.4,380379.74
F00904,2024,619930.88,93073.16,511943.63,307076.67
F00904,2025,1055404.67,296182.72,991571.44,491320.33
F00905,2021,1910309.24,355966.81,1317271.83,1882260.26
F00905,2022,2105083.8,142002.33,541852.37,1587980.99
F00905,2023,1933090.02,223682.22,431786.28,1616874.58
F00905,2024,4104091.61,953120.14,1929101.94,2236864.29
F00905,2025,2240413.4,448066.37,1384946.22,1876969.17
F00906,2021,37149.29,4048.75,20420.37,13633.36
F00906,2022,39234.89,5237.54,27740.77,16294.57
F00906,2023,40391.42,5412.77,28995.96,15042.16
F00906,2024,29327.71,1618.78,25574.21,13058.85
F00906,2025,72225.3,15141.7,11069.2,22696.87
F00907,2021,641004.09,190177.48,435550.01,373461.4
F00907,2022,645142.6,108618.34,560546.8,271476.77
F00907,2023,604725.37,27053.69,300024.9,218508.96
F00907,2024,566720.89,97297.41,405623.8,281907.86
F00907,2025,870534.72,85773.88,331332.87,273751.43
F00908,2021,822683.08,179161.03,217807.91,862484.05
F00908,2022,773064.88,217420.65,384665.0,1002697.74
F00908,2023,920779.38,265747.37,312886.85,912204.08
F00908,2024,490893.73,132335.45,405731.27,865998.82
F00908,2025,640856.14,105102.82,445999.53,887842.21
F00909,2021,627227.32,133204.89,286145.52,299613.01
F00909,2022,562380.25,45430.15,148036.49,220578.91
F00909,2023,710717.95,43311.54,361207.07,207325.86
F00909,2024,739644.57,155431.42,161590.9,321811.37
F00909,2025,506909.65,71051.77,423145.48,212435.94
F00910,2021,926732.6,189468.15,390127.8,527871.59
F00910,2022,894703.6,150502.4,401601.52,468105.04
F00910,2023,1258185.34,225605.9,433888.65,490429.49
F00910,2024,775154.14,24135.56,694633.26,424569.5
F00910,2025,1138808.02,84025.34,873950.61,445000.18
F00911,2021,46473.34,5316.17,29279.74,22787.32
F00911,2022,54181.99,9330.84,28004.59,23278.95
F00911,2023,73453.28,8439.71,64569.68,23491.06
F00911,2024,55753.16,11378.38,28311.07,24554.33
F00911,2025,83266.12,9997.62,12068.35,27812.17
F00912,2021,3666628.75,641580.86,2500896.81,1624875.06
F00912,2022,3403499.11,243447.78,676670.74,1339892.89
F00912,2023,3245709.1,744355.43,739363.11,1745200.53
F00912,2024,3839915.49,98041.94,2563505.04,1151494.64
F00912,2025,5188450.71,1106458.85,1864139.53,1452548.56
F00913,2021,637590.67,125467.64,357904.63,487315.62
F00913,2022,656081.56,172334.11,554210.94,485520.29
F00913,2023,786187.43,115399.68,525201.72,489390.24
F00913,2024,449652.17,15628.78,203603.88,440615.79
F00913,2025,1053169.81,216848.44,189732.0,584814.82
F00914,2021,246336.98,52679.45,166877.82,139023.56
F00914,2022,297116.63,75468.35,148761.88,133915.28
F00914,2023,319779.9,80804.35,277580.48,162793.08
F00914,2024,355268.6,9857.78,177183.9,114824.21
F00914,2025,231896.92,23575.83,42541.1,127146.19
F00915,2021,1445781.33,226787.73,870131.54,589725.18
F00915,2022,1438529.7,54209.77,1332743.63,489627.0
F00915,2023,1464143.1,379902.68,570044.6,706901.68
F00915,2024,1099574.02,143572.13,769794.96,564837.7
F00915,2025,1359725.89,104142.28,522226.34,521897.54
F00916,2021,458789.73,106076.05,171712.06,352550.87
F00916,2022,550647.35,80313.46,369977.01,376620.87
F00916,2023,442069.5,13116.09,253856.88,311772.6
F00916,2024,428305.36,92333.19,118111.1,369909.36
F00916,2025,404777.97,28372.38,131300.64,313562.27
F00917,2021,472720.41,16969.34,94120.39,311423.1
F00917,2022,551057.51,64366.72,230356.13,361401.83
F00917,2023,475751.41,52842.22,166662.54,338567.55
F00917,2024,595999.34,9341.8,320820.01,312400.39
F00917,2025,554223.39,41553.75,410685.71,340337.04
F00918,2021,610011.67,14753.47,172315.01,232971.6
F00918,2022,702004.25,176726.36,451744.75,320800.25
F00918,2023,562677.47,47526.53,79516.76,249949.28
F00918,2024,702812.68,184720.37,583935.66,364056.77
F00918,2025,1307753.17,142578.34,1168551.12,323420.85
F00919,2021,776159.81,157277.93,147714.26,894594.71
F00919,2022,740607.39,114726.81,627786.97,862893.82
F00919,2023,655750.4,103809.37,124995.25,902316.46
F00919,2024,700373.65,119999.68,437638.6,881369.72
F00919,2025,540774.45,137597.04,280651.54,898342.19
F00920,2021,164895.46,40541.42,49129.11,135657.29
F00920,2022,144239.33,10249.22,69134.36,117268.94
F00920,2023,123325.99,22628.36,71803.09,121434.1
F00920,2024,121532.79,8983.82,93549.27,115765.31
F00920,2025,217242.23,20361.91,31335.29,123801.6
F00921,2021,335499.44,72389.24,51124.51,178821.73
F00921,2022,379070.83,32497.33,41261.26,150065.14
F00921,2023,282024.51,23424.93,186836.76,141329.46
F00921,2024,402450.24,40152.38,58659.64,160433.62
F00921,2025,298239.38,49573.09,145970.14,166836.85
F00922,2021,207346.68,38239.69,70309.37,185058.92
F00922,2022,181201.63,14289.92,94188.49,163300.68
F00922,2023,195289.53,51419.44,115858.42,196469.27
F00922,2024,188959.34,38715.25,147355.74,184179.33
F00922,2025,250155.87,66114.86,167769.59,197364.11
F00923,2021,577054.1,141511.1,230840.15,396927.76
F00923,2022,672181.61,126200.37,491116.89,428081.22
F00923,2023,892089.83,175367.67,379936.4,463428.05
F00923,2024,665923.75,40929.34,354941.75,358965.82
F00923,2025,1407588.58,274722.91,255122.29,581873.83
F00924,2021,189383.68,8170.54,58770.48,112402.79
F00924,2022,164291.33,29125.16,91158.48,123691.95
F00924,2023,169159.34,33848.82,52518.58,139937.48
F00924,2024,225575.31,15315.41,177839.65,118701.12
F00924,2025,197421.8,5174.53,148751.79,113885.32
F00925,2021,1670529.49,124828.73,857701.84,764161.35
F00925,2022,1560413.01,226638.13,525584.58,812985.61
F00925,2023,1418966.06,411993.44,1031138.59,857817.64
F00925,2024,2583870.1,620492.67,1828709.65,1246690.61
F00925,2025,2701318.87,150194.33,1004287.38,851787.91
F00926,2021,267739.2,76053.74,194896.24,236925.99
F00926,2022,287045.03,19925.67,64890.41,180279.85
F00926,2023,422094.73,92328.43,68169.26,261696.93
F00926,2024,439937.12,76785.88,221415.09,231262.53
F00926,2025,699623.55,78132.5,483874.42,205482.81
F00927,2021,430420.95,96502.93,378764.33,271234.49
F00927,2022,411367.96,97016.17,289245.41,265887.01
F00927,2023,638970.06,14974.75,145523.74,242997.88
F00927,2024,409122.28,75996.81,215317.07,300866.46
F00927,2025,325862.23,7712.72,277781.38,239693.35
F00928,2021,316831.53,29607.54,157512.41,165796.26
F00928,2022,333189.76,72662.36,219892.12,204036.82
F00928,2023,335862.56,71206.98,269505.96,206353.94
F00928,2024,454613.89,57640.69,72822.07,170669.1
F00928,2025,373391.46,14734.03,194076.36,164439.67
F00929,2021,518501.84,79403.93,173354.28,552251.61
F00929,2022,559242.92,95402.83,165690.42,536254.15
F00929,2023,531178.6,76987.12,114733.28,526386.82
F00929,2024,723486.24,161371.61,412965.75,538848.43
F00929,2025,1266986.83,121127.89,637364.44,603252.76
F00930,2021,533284.62,118055.85,153749.97,266785.26
F00930,2022,549142.95,29638.62,291650.62,194246.37
F00930,2023,493864.7,60941.81,326168.87,220057.61
F00930,2024,719819.33,154458.22,317217.26,238117.51
F00930,2025,751820.6,162540.67,335192.14,309513.77
F00931,2021,606465.02,16311.12,91029.9,367540.71
F00931,2022,535066.82,108847.86,231884.23,440533.56
F00931,2023,765865.99,207884.32,532925.37,462380.91
F00931,2024,843766.93,187400.04,552742.91,430948.62
F00931,2025,999982.67,298784.01,286276.62,584124.05
F00932,2021,156980.75,33593.84,127700.96,61407.71
F00932,2022,195962.44,35576.09,127582.21,74309.85
F00932,2023,232295.6,26327.03,140538.08,70710.59
F00932,2024,270469.58,27076.52,194959.56,73622.44
F00932,2025,427187.92,90310.65,297587.11,137504.02
F00933,2021,1447692.08,363139.96,661800.15,1121750.87
F00933,2022,1540812.62,334998.82,496357.42,959438.88
F00933,2023,1932996.74,448195.59,1639030.96,1050780.06
F00933,2024,2116197.7,392411.34,1841457.23,1041984.29
F00933,2025,2456223.57,211828.37,582216.43,876178.67
F00934,2021,366920.02,62559.38,217263.75,242290.69
F00934,2022,401300.36,69954.66,47362.59,217096.84
F00934,2023,382277.07,63632.13,277432.56,234551.31
F00934,2024,582783.98,127514.35,219807.16,232566.35
F00934,2025,688487.27,80810.61,111562.43,222322.0
F00935,2021,33365.11,5371.42,11821.98,30915.63
F00935,2022,44094.86,9680.2,14379.23,32941.43
F00935,2023,38399.5,3574.31,15493.13,30046.46
F00935,2024,60644.13,17591.39,37308.41,39358.78
F00935,2025,40071.7,10624.76,18138.01,33283.88
F00936,2021,256808.39,29408.54,193762.22,138502.96
F00936,2022,268563.29,59877.01,119671.75,173371.96
F00936,2023,252463.61,66259.89,172450.5,181304.63
F00936,2024,317687.34,50712.31,100353.94,156519.22
F00936,2025,290455.57,28065.61,158157.26,152371.28
F00937,2021,288031.72,54515.64,233282.16,158599.76
F00937,2022,307964.1,87807.7,196084.23,188775.67
F00937,2023,360702.32,98997.57,122770.16,175691.63
F00937,2024,449371.91,11419.27,194037.93,128123.45
F00937,2025,201072.05,59827.34,32091.14,168345.87
F00938,2021,729122.34,45211.91,580565.92,610604.83
F00938,2022,823974.98,65273.58,518716.79,597309.29
F00938,2023,852805.61,26043.44,612358.57,581803.53
F00938,2024,847269.06,193879.97,307602.74,753346.15
F00938,2025,1056308.31,209158.89,307751.06,762602.24
F00939,2021,6350542.71,200922.68,3172629.53,2002321.91
F00939,2022,6429473.94,1869127.74,2186633.28,3351422.02
F00939,2023,8313213.02,1170097.02,2098094.26,2576747.84
F00939,2024,6372032.04,1640015.01,2315763.65,2879072.95
F00939,2025,4805767.88,965535.52,1542629.81,2579981.0
F00940,2021,273309.39,65759.29,55688.07,138340.59
F00940,2022,269890.22,64108.1,198206.53,166160.7
F00940,2023,259198.22,63670.01,60442.42,149065.19
F00940,2024,274703.03,78018.26,164448.24,188149.36
F00940,2025,365129.05,100094.19,228575.18,179707.03
F00941,2021,169179.45,48932.91,114567.39,68178.21
F00941,2022,163740.61,5654.94,108488.61,57434.07
F00941,2023,173672.85,22622.51,89302.34,66445.86
F00941,2024,189156.81,54686.78,47014.39,76697.83
F00941,2025,155595.12,27746.43,107636.74,63615.05
F00942,2021,1066284.98,132803.35,603475.1,515792.05
F00942,2022,1123471.03,131378.03,950010.06,553661.69
F00942,2023,1191063.52,86843.13,220112.62,524311.97
F00942,2024,875416.47,60857.5,423827.99,498920.37
F00942,2025,760220.51,89585.73,97703.13,529747.56
F00943,2021,545400.08,115794.49,223940.93,493225.66
F00943,2022,489896.08,24477.82,176931.85,459239.47
F00943,2023,442150.96,32484.15,283946.51,466460.69
F00943,2024,484090.53,26006.27,193253.75,458261.01
F00943,2025,593120.78,19792.21,123142.64,447336.61
F00944,2021,217723.3,48474.53,71167.01,131224.21
F00944,2022,221219.75,15226.61,23698.73,115993.8
F00944,2023,228993.49,17490.45,159669.99,120415.21
F00944,2024,404687.02,14865.34,175411.07,119759.07
F00944,2025,278956.48,48439.66,29883.85,130500.61
F00945,2021,951755.22,106335.43,730161.33,523432.57
F00945,2022,1006180.22,135296.67,329531.14,569607.99
F00945,2023,1042975.23,268621.86,668274.34,730876.87
F00945,2024,1200550.94,120180.44,631048.58,574270.17
F00945,2025,1514153.23,42275.28,251224.51,509047.74
F00946,2021,723944.38,42479.73,544494.55,274169.83
F00946,2022,820604.95,30361.18,334782.43,259269.43
F00946,2023,1057099.26,74154.43,730144.92,258760.85
F00946,2024,1304979.41,382981.32,687181.6,574483.77
F00946,2025,1734596.62,111764.16,1009411.21,282587.81
F00947,2021,823746.36,142715.87,709707.44,473893.58
F00947,2022,919002.94,140766.24,589535.97,430690.31
F00947,2023,1154055.19,196118.69,870773.31,529754.55
F00947,2024,1233297.57,348080.46,1129878.19,685934.46
F00947,2025,1462627.87,235787.66,1164286.68,545008.13
F00948,2021,741837.51,206523.92,260835.78,495431.29
F00948,2022,923750.9,35804.37,712331.38,360655.36
F00948,2023,924082.09,165087.9,416713.19,398819.75
F00948,2024,801619.29,206086.01,476013.44,464772.12
F00948,2025,977482.65,171750.13,351279.15,486132.12
F00949,2021,418679.3,98572.95,257355.22,368283.49
F00949,2022,359530.03,92367.77,119557.63,383645.43
F00949,2023,364576.1,56276.4,220232.56,364620.01
F00949,2024,352432.06,8023.87,94632.03,337937.03
F00949,2025,484849.12,89744.42,376973.56,388274.92
F00950,2021,331258.25,57865.74,154854.74,443632.46
F00950,2022,341429.58,35801.24,231072.14,396579.6
F00950,2023,353622.54,10730.41,247768.55,391611.11
F00950,2024,308769.8,66381.55,186548.4,410271.37
F00950,2025,274922.69,44125.08,145206.92,417833.8
F00951,2021,107447.92,4056.42,96984.0,39941.86
F00951,2022,94019.74,24979.93,57549.83,59099.59
F00951,2023,83908.18,2418.56,21111.86,37622.33
F00951,2024,78833.99,18895.87,74253.94,47518.23
F00951,2025,61454.47,14796.49,31670.12,41010.1
F00952,2021,161492.58,3348.61,74143.08,146026.3
F00952,2022,160214.48,8569.22,29318.71,149037.09
F00952,2023,121525.89,17794.42,44441.49,150939.09
F00952,2024,148674.4,43002.57,121364.17,160616.72
F00952,2025,134612.07,11956.6,21314.74,154460.32
F00953,2021,393463.42,39072.27,89934.55,246081.33
F00953,2022,457248.8,85174.77,169208.79,294641.03
F00953,2023,639740.09,131804.39,310987.85,301799.78
F00953,2024,692223.41,178542.08,515393.52,376518.61
F00953,2025,833079.65,75876.58,742110.8,295106.47
F00954,2021,646355.41,109458.96,312952.87,352647.64
F00954,2022,776014.86,222958.38,220505.01,363415.15
F00954,2023,859004.26,156748.8,446773.11,362222.33
F00954,2024,1006465.72,161113.48,638377.85,314251.73
F00954,2025,941865.74,219015.36,747365.65,444646.29
F00955,2021,205830.56,54501.09,142488.74,241958.43
F00955,2022,204488.47,47086.93,112758.6,228641.26
F00955,2023,242561.23,72423.91,125877.69,232663.96
F00955,2024,160932.21,25576.22,68042.91,201792.2
F00955,2025,98318.42,15735.2,74411.42,193834.45
F00956,2021,649967.81,15167.83,416089.34,244821.47
F00956,2022,663185.87,139095.42,424500.44,318887.34
F00956,2023,771155.98,108042.03,552910.2,329220.75
F00956,2024,832391.12,155998.39,328798.87,374336.68
F00956,2025,394318.93,87446.9,77604.97,261446.56
F00957,2021,1692552.2,130667.52,682897.3,782979.91
F00957,2022,2087467.72,211205.2,437038.84,767660.8
F00957,2023,2779411.34,771976.16,763559.2,1155708.67
F00957,2024,3309784.31,434457.95,1843373.45,1028015.26
F00957,2025,4064535.0,954733.68,467913.77,1058667.88
F00958,2021,866127.16,45230.1,579023.23,714699.14
F00958,2022,833508.32,128552.8,630107.91,818518.54
F00958,2023,871829.47,136431.89,443620.49,813233.19
F00958,2024,472610.57,121495.01,177139.26,795148.17
F00958,2025,355118.8,72298.41,126007.64,741430.27
F00959,2021,1082028.6,51098.16,264583.2,558079.92
F00959,2022,1164018.27,312532.88,269891.73,694701.06
F00959,2023,1496893.1,386130.84,467411.94,825965.48
F00959,2024,1580991.82,428084.71,1351691.14,700079.16
F00959,2025,974480.83,209327.29,118081.78,594595.62
F00960,2021,701082.56,151013.26,583091.63,348545.87
F00960,2022,802151.3,183910.31,325167.21,404802.42
F00960,2023,952684.46,164899.9,848307.91,349159.58
F00960,2024,1302919.32,372271.82,579611.79,461025.73
F00960,2025,1916046.11,187202.86,901073.81,477689.43
F00961,2021,884971.29,246235.27,524827.17,564949.35
F00961,2022,957325.77,74702.89,237135.0,368160.36
F00961,2023,962537.21,196969.65,693971.22,387433.49
F00961,2024,1222008.23,151124.97,1049516.8,393393.72
F00961,2025,1157631.43,281272.28,335072.93,532162.29
F00962,2021,1383971.7,125735.58,313609.8,436189.63
F00962,2022,1505364.32,362969.3,631334.44,563444.9
F00962,2023,1932115.45,396785.37,887341.01,580090.45
F00962,2024,1118923.3,175093.76,889520.09,491459.47
F00962,2025,2340955.09,680910.21,675147.64,662775.88
F00963,2021,429527.01,52002.57,386731.12,256227.58
F00963,2022,477742.82,126776.1,199296.96,331779.43
F00963,2023,677503.02,59369.49,78654.25,250202.17
F00963,2024,783453.83,20470.81,565589.26,236911.14
F00963,2025,492499.97,21884.45,97094.82,236409.02
F00964,2021,361246.09,91094.56,333754.48,185122.47
F00964,2022,396936.79,79651.26,324625.78,226691.43
F00964,2023,343533.95,26229.44,116057.12,164728.39
F00964,2024,345543.19,18614.71,222639.58,155700.47
F00964,2025,248634.42,12383.95,78460.23,156732.77
F00965,2021,931597.15,56941.27,798567.5,543269.46
F00965,2022,944434.18,132522.67,140682.78,607418.53
F00965,2023,1146007.74,259237.8,1116547.39,761866.94
F00965,2024,577407.76,17716.11,406765.7,514131.59
F00965,2025,648886.45,73749.55,552625.62,526918.54
F00966,2021,1150951.08,58765.57,991466.02,555327.35
F00966,2022,1121220.82,43643.21,834194.65,526467.42
F00966,2023,1425290.96,381877.57,303377.62,678526.23
F00966,2024,1362767.39,74424.54,170155.59,570735.61
F00966,2025,2620981.76,315709.4,1972246.96,806503.72
F00967,2021,632045.16,92728.01,324498.99,293269.29
F00967,2022,677112.03,25841.23,593232.75,241548.38
F00967,2023,766760.13,17883.52,479413.58,246922.98
F00967,2024,739153.7,137756.28,287821.88,274955.7
F00967,2025,1395673.26,270900.63,593390.02,456825.77
F00968,2021,799322.37,55068.37,704555.72,400862.6
F00968,2022,856202.11,179066.22,153828.69,426628.22
F00968,2023,894585.71,240002.98,738302.71,549884.38
F00968,2024,647082.86,143536.4,432237.74,485496.84
F00968,2025,1239699.46,163283.78,277922.75,502154.6
F00969,2021,157370.84,17055.82,136628.6,61748.08
F00969,2022,189193.01,43042.0,65399.7,81107.63
F00969,2023,248131.35,71753.31,221261.96,113879.54
F00969,2024,206688.96,41510.41,100530.41,91466.34
F00969,2025,152744.52,22375.56,22127.97,62097.5
F00970,2021,1710547.59,434502.28,456563.05,1006386.31
F00970,2022,1742017.47,164037.56,689591.24,704107.08
F00970,2023,1967594.99,512924.63,799129.68,889952.87
F00970,2024,1331465.06,175061.21,308209.83,749062.22
F00970,2025,1869967.27,106035.19,742343.38,697370.54
F00971,2021,324409.16,71328.95,142826.56,241147.92
F00971,2022,316640.1,16941.42,114273.44,193146.32
F00971,2023,460554.77,10822.12,226812.65,184670.11
F00971,2024,520905.78,132551.52,480651.91,288655.38
F00971,2025,629979.08,65322.72,620969.85,221862.9
F00972,2021,384681.77,69156.84,335755.87,277033.91
F00972,2022,419291.77,88636.39,403882.07,271634.54
F00972,2023,325572.46,24126.72,271189.19,241514.0
F00972,2024,425987.8,74992.67,154185.68,292821.22
F00972,2025,561928.15,87721.47,281860.91,265004.7
F00973,2021,2023904.93,320271.34,264983.41,1107575.03
F00973,2022,2231495.87,482032.77,1061470.91,1092353.83
F00973,2023,3414408.68,866569.8,2223796.6,1127666.94
F00973,2024,2644352.52,258621.88,1965374.68,965412.03
F00973,2025,4893277.46,186749.12,4152581.8,903728.07
F00974,2021,144989.82,27572.1,41023.22,108466.61
F00974,2022,157741.29,41487.26,96442.87,120966.35
F00974,2023,165423.85,11092.13,26292.21,95437.07
F00974,2024,280322.11,69147.14,66677.25,127333.15
F00974,2025,169161.92,40255.57,145458.01,110053.05
F00975,2021,247490.94,23248.38,97481.19,279577.39
F00975,2022,269835.24,30875.99,204933.37,271789.34
F00975,2023,383245.32,29955.5,333951.88,285721.01
F00975,2024,348196.95,46883.93,292567.42,271592.84
F00975,2025,499896.87,119824.39,345435.14,360136.92
F00976,2021,534940.73,76401.98,228523.44,271319.82
F00976,2022,698529.45,16584.28,620233.35,211679.89
F00976,2023,915551.68,243933.43,218654.28,420638.07
F00976,2024,1037352.51,57057.67,742772.21,219001.57
F00976,2025,1546498.17,129992.47,860850.41,283749.09
F00977,2021,101539.47,4617.52,30698.63,44730.19
F00977,2022,94674.04,8326.13,75239.43,47751.34
F00977,2023,85425.24,5092.24,23211.26,45611.81
F00977,2024,73847.76,3331.21,26687.01,44622.03
F00977,2025,182335.73,37571.06,127268.27,60552.62
F00978,2021,170688.01,30136.39,126134.04,86235.44
F00978,2022,189635.72,36892.82,133402.68,97877.3
F00978,2023,148026.73,32388.07,105874.73,81606.22
F00978,2024,146324.09,21543.08,124144.96,69516.49
F00978,2025,151151.21,40683.94,121959.2,77887.35
F00979,2021,942155.59,64773.18,448659.61,943191.75
F00979,2022,1219204.99,27841.38,725214.22,930254.21
F00979,2023,1542160.97,227742.06,1315282.8,1005816.91
F00979,2024,2003897.89,427592.14,249309.83,1267871.62
F00979,2025,2687426.38,643103.56,1416995.2,1434273.6
F00980,2021,453879.14,74508.97,340082.05,300430.0
F00980,2022,477813.29,72336.08,424757.57,318064.24
F00980,2023,402974.21,85308.75,80511.6,315504.0
F00980,2024,367779.36,48870.4,312947.65,298242.59
F00980,2025,301091.51,14298.11,223441.57,275077.09
F00981,2021,246664.24,11603.93,145379.34,207707.81
F00981,2022,269301.95,69235.92,122371.08,265094.5
F00981,2023,206877.19,59153.04,77953.0,236115.24
F00981,2024,158226.16,28564.78,47899.83,210023.34
F00981,2025,180455.96,48811.24,29110.85,232214.67
F00982,2021,221329.06,20844.14,191402.32,86011.18
F00982,2022,268410.92,26716.29,92393.38,75608.38
F00982,2023,224479.88,21066.74,27543.48,84247.93
F00982,2024,285977.49,70412.65,121846.66,121675.83
F00982,2025,281289.19,70712.4,194176.01,130694.84
F00983,2021,699367.46,66341.28,73449.47,326722.97
F00983,2022,829314.37,25827.66,421482.22,311606.41
F00983,2023,574572.25,64205.46,155105.02,318742.53
F00983,2024,694360.14,79039.15,311814.02,336756.27
F00983,2025,1117246.27,80618.68,888615.2,343016.41
F00984,2021,617309.37,100131.29,237208.07,318583.95
F00984,2022,665820.39,51190.08,550582.81,267312.22
F00984,2023,895030.31,255808.97,235194.62,421551.64
F00984,2024,1164814.95,328769.63,134242.08,395770.81
F00984,2025,1253138.99,196276.73,133694.21,305162.39
F00985,2021,1641558.08,469088.75,1280996.04,875466.65
F00985,2022,1639088.58,463574.32,804569.48,928489.77
F00985,2023,1283477.77,60702.85,932675.55,632147.33
F00985,2024,1683033.27,347549.52,1030625.24,738956.74
F00985,2025,1022828.46,152674.97,493924.83,641726.32
F00986,2021,810609.25,70864.42,222149.52,424994.39
F00986,2022,974989.46,96861.83,711354.77,410284.83
F00986,2023,1186131.45,297255.84,831108.14,534575.09
F00986,2024,858057.23,188905.95,388570.05,524413.9
F00986,2025,1649575.61,302620.08,1024942.88,620920.21
F00987,2021,142224.13,6226.26,126477.4,135313.78
F00987,2022,183122.89,22074.62,138137.18,141316.49
F00987,2023,229400.51,28608.63,116649.01,152806.12
F00987,2024,273194.7,59190.83,233521.86,163512.04
F00987,2025,385210.1,114256.7,320950.91,235394.24
F00988,2021,264873.21,43879.45,41022.13,253002.61
F00988,2022,330480.65,60469.32,39930.09,273252.73
F00988,2023,420519.18,86967.67,89558.33,298577.58
F00988,2024,502022.77,29839.31,314060.43,246107.62
F00988,2025,543601.94,37779.17,423812.85,255325.59
F00989,2021,569374.18,53280.13,102373.35,315788.73
F00989,2022,623952.58,184168.87,376167.86,412787.07
F00989,2023,620064.25,170787.99,400498.8,423807.52
